Event.Clearance.Group	Event.Clearance.Date	Latitude	Longitude
FALSE ALACAD	04/17/2017 01:27:14 AM	47.685886	-122.38759
FALSE ALACAD	07/19/2017 10:15:20 AM	47.685886	-122.38759
SUSPICIOUS CIRCUMSTANCES	09/21/2017 02:24:48 PM	47.685886	-122.38759
PERSON DOWN/INJURY	10/27/2017 07:19:00 PM	47.685886	-122.38759
OTHER PROPERTY	08/14/2017 08:17:50 PM	47.685886	-122.38759
FALSE ALACAD	08/01/2017 09:39:47 AM	47.685886	-122.38759
TRAFFIC RELATED CALLS	10/28/2017 08:35:12 PM	47.685886	-122.38759
FALSE ALACAD	08/05/2017 09:16:07 AM	47.685886	-122.38759
TRAFFIC RELATED CALLS	02/14/2017 09:36:34 AM	47.691467	-122.38759
TRAFFIC RELATED CALLS	07/04/2017 02:40:42 PM	47.691467	-122.38759
TRAFFIC RELATED CALLS	07/17/2017 02:23:54 AM	47.652145	-122.38758
TRAFFIC RELATED CALLS	09/21/2017 10:10:40 AM	47.652145	-122.38758
SUSPICIOUS CIRCUMSTANCES	10/12/2017 11:17:14 PM	47.66868	-122.38758
DISTURBANCES	04/20/2017 12:01:39 PM	47.66868	-122.38758
ASSAULTS	02/12/2017 04:11:02 PM	47.66868	-122.38758
LIQUOR VIOLATIONS	06/06/2017 11:22:49 AM	47.66868	-122.38758
TRAFFIC RELATED CALLS	04/02/2017 05:32:38 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	05/07/2017 03:22:42 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	10/13/2017 03:06:44 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	01/25/2017 10:08:33 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	02/10/2017 10:35:58 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	05/24/2017 07:25:54 AM	47.66868	-122.38758
TRAFFIC RELATED CALLS	03/21/2017 09:12:49 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	05/10/2017 01:02:40 AM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	06/24/2017 12:37:56 AM	47.66868	-122.38758
DISTURBANCES	08/08/2017 03:40:20 AM	47.66868	-122.38758
TRAFFIC RELATED CALLS	06/25/2017 10:56:34 AM	47.66868	-122.38758
TRAFFIC RELATED CALLS	04/06/2017 09:04:31 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	01/28/2017 01:52:20 AM	47.66868	-122.38758
DISTURBANCES	02/08/2017 11:30:55 PM	47.66868	-122.38758
DISTURBANCES	04/26/2017 09:50:21 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	04/27/2017 12:33:27 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	03/20/2017 05:35:31 PM	47.66868	-122.38758
"NUISANCE, MISCHIEF"	03/29/2017 12:09:31 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	03/28/2017 01:03:08 AM	47.66868	-122.38758
ASSAULTS	06/28/2017 03:35:48 AM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	05/30/2017 03:08:14 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	05/22/2017 01:18:44 AM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	09/14/2017 11:41:58 PM	47.66868	-122.38758
AUTO THEFTS	07/18/2017 05:02:45 AM	47.66868	-122.38758
BEHAVIORAL HEALTH	07/19/2017 05:37:17 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	03/30/2017 09:01:33 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	04/13/2017 12:58:20 PM	47.66868	-122.38758
HARBOR CALLS	10/25/2017 07:05:36 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	12/21/2017 06:48:19 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	07/13/2017 04:42:11 PM	47.66868	-122.38758
DISTURBANCES	04/15/2017 12:56:34 PM	47.66868	-122.38758
AUTO THEFTS	02/22/2017 06:25:24 AM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	02/23/2017 07:10:03 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	01/19/2017 11:35:34 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	06/04/2017 12:52:56 PM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	02/24/2017 12:59:37 PM	47.66868	-122.38758
DISTURBANCES	01/20/2017 10:05:40 PM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	07/30/2017 06:05:02 PM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	07/20/2017 07:49:33 PM	47.66868	-122.38758
DISTURBANCES	08/15/2017 02:29:02 AM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	10/28/2017 12:09:46 AM	47.66868	-122.38758
HAZARDS	08/02/2017 02:40:30 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	10/11/2017 09:50:32 PM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	08/03/2017 05:14:54 PM	47.66868	-122.38758
TRAFFIC RELATED CALLS	10/29/2017 03:26:28 PM	47.66868	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	12/18/2017 10:47:38 PM	47.66868	-122.38758
SUSPICIOUS CIRCUMSTANCES	08/04/2017 11:04:57 AM	47.66868	-122.38758
PROPERTY DAMAGE	08/19/2017 02:09:43 AM	47.66868	-122.38758
ASSAULTS	09/03/2017 03:07:22 PM	47.66868	-122.38758
FALSE ALACAD	03/04/2017 01:38:43 AM	47.669067	-122.38758
PROPERTY DAMAGE	05/12/2017 11:24:38 AM	47.669067	-122.38758
SUSPICIOUS CIRCUMSTANCES	12/07/2017 12:01:21 AM	47.669067	-122.38758
MOTOR VEHICLE COLLISION INVESTIGATION	09/29/2017 06:19:27 PM	47.669067	-122.38758
DISTURBANCES	10/23/2017 07:40:13 PM	47.669067	-122.38758
OTHER PROPERTY	11/28/2017 12:33:21 AM	47.669067	-122.38758
FALSE ALACAD	09/01/2017 10:32:53 PM	47.675617	-122.38758
FALSE ALACAD	12/30/2017 12:28:22 AM	47.645596	-122.38757
SUSPICIOUS CIRCUMSTANCES	11/29/2017 09:42:58 PM	47.645596	-122.38757
SUSPICIOUS CIRCUMSTANCES	02/24/2017 02:10:57 PM	47.645596	-122.38757
TRAFFIC RELATED CALLS	01/07/2017 04:27:55 PM	47.6684	-122.38757
TRAFFIC RELATED CALLS	04/04/2017 03:53:04 PM	47.6684	-122.38757
TRAFFIC RELATED CALLS	11/18/2017 01:13:08 AM	47.6684	-122.38757
HARBOR CALLS	09/14/2017 01:41:51 PM	47.6684	-122.38757
TRAFFIC RELATED CALLS	11/15/2017 03:26:04 AM	47.6684	-122.38757
ASSAULTS	08/05/2017 10:25:53 PM	47.6684	-122.38757
HARBOR CALLS	09/07/2017 12:20:00 PM	47.6684	-122.38757
PERSON DOWN/INJURY	05/21/2017 10:35:27 PM	47.68408	-122.38757
TRAFFIC RELATED CALLS	07/07/2017 08:31:27 AM	47.68408	-122.38757
OTHER PROPERTY	12/05/2017 11:49:09 AM	47.68408	-122.38757
SUSPICIOUS CIRCUMSTANCES	12/05/2017 08:19:14 PM	47.68408	-122.38757
SUSPICIOUS CIRCUMSTANCES	10/31/2017 01:58:14 PM	47.68408	-122.38757
SUSPICIOUS CIRCUMSTANCES	03/26/2017 10:45:22 PM	47.68408	-122.38757
DISTURBANCES	04/30/2017 01:34:52 PM	47.68408	-122.38757
DISTURBANCES	06/27/2017 03:09:15 AM	47.68408	-122.38757
MOTOR VEHICLE COLLISION INVESTIGATION	07/13/2017 01:13:18 PM	47.68408	-122.38757
AUTO THEFTS	12/16/2017 03:41:23 PM	47.68408	-122.38757
PROPERTY DAMAGE	12/01/2017 04:47:56 PM	47.68408	-122.38757
DISTURBANCES	09/21/2017 04:42:14 AM	47.693253	-122.38757
SUSPICIOUS CIRCUMSTANCES	02/27/2017 02:02:55 PM	47.69414	-122.38757
SUSPICIOUS CIRCUMSTANCES	04/06/2017 06:31:49 PM	47.69414	-122.38757
AUTO THEFTS	01/12/2017 04:29:48 PM	47.69414	-122.38757
SUSPICIOUS CIRCUMSTANCES	11/04/2017 01:23:28 AM	47.69414	-122.38757
SUSPICIOUS CIRCUMSTANCES	06/14/2017 12:42:51 AM	47.69466	-122.38757
TRAFFIC RELATED CALLS	09/30/2017 10:36:38 AM	47.69466	-122.38757
SUSPICIOUS CIRCUMSTANCES	05/29/2017 07:00:52 AM	47.69466	-122.38757
SUSPICIOUS CIRCUMSTANCES	07/04/2017 11:19:46 PM	47.69466	-122.38757
PROPERTY DAMAGE	07/17/2017 03:57:02 PM	47.69466	-122.38757
HAZARDS	02/07/2017 10:13:05 AM	47.69466	-122.38757
"NUISANCE, MISCHIEF"	09/20/2017 10:52:30 PM	47.69466	-122.38757
TRAFFIC RELATED CALLS	12/23/2017 05:48:45 PM	47.695175	-122.38757
FALSE ALACAD	10/17/2017 09:13:27 PM	47.69671	-122.387566
SUSPICIOUS CIRCUMSTANCES	07/13/2017 05:14:15 PM	47.69671	-122.387566
FALSE ALACAD	09/24/2017 05:57:37 AM	47.69671	-122.387566
CAR PROWL	10/02/2017 09:55:24 AM	47.65137	-122.38756
CAR PROWL	10/03/2017 10:07:22 AM	47.65137	-122.38756
FALSE ALACAD	12/31/2017 06:17:07 PM	47.65137	-122.38756
TRAFFIC RELATED CALLS	08/13/2017 07:46:35 AM	47.65137	-122.38756
FALSE ALACAD	12/18/2017 02:05:48 PM	47.65137	-122.38756
PROPERTY DAMAGE	02/12/2017 12:49:10 PM	47.676823	-122.38756
MOTOR VEHICLE COLLISION INVESTIGATION	01/25/2017 02:26:16 PM	47.676823	-122.38756
SUSPICIOUS CIRCUMSTANCES	04/22/2017 05:15:31 PM	47.676823	-122.38756
DISTURBANCES	03/20/2017 10:23:13 PM	47.676823	-122.38756
TRAFFIC RELATED CALLS	07/10/2017 02:37:21 AM	47.676823	-122.38756
TRAFFIC RELATED CALLS	04/07/2017 07:11:43 AM	47.676823	-122.38756
"THREATS, HARASSMENT"	03/19/2017 11:28:23 PM	47.676823	-122.38756
PROPERTY DAMAGE	03/10/2017 09:54:55 PM	47.676823	-122.38756
"PROPERTY - MISSING, FOUND"	07/28/2017 05:24:47 AM	47.676823	-122.38756
SUSPICIOUS CIRCUMSTANCES	10/16/2017 12:59:15 AM	47.676823	-122.38756
TRAFFIC RELATED CALLS	10/19/2017 10:09:48 AM	47.676823	-122.38756
TRAFFIC RELATED CALLS	05/04/2017 12:51:13 PM	47.676823	-122.38756
DISTURBANCES	04/17/2017 01:24:30 AM	47.676823	-122.38756
OTHER PROPERTY	02/07/2017 06:33:05 AM	47.676823	-122.38756
"THREATS, HARASSMENT"	09/21/2017 10:38:57 PM	47.676823	-122.38756
TRAFFIC RELATED CALLS	11/15/2017 11:38:15 AM	47.676823	-122.38756
SUSPICIOUS CIRCUMSTANCES	03/22/2017 08:06:43 PM	47.68318	-122.38756
HAZARDS	09/10/2017 05:26:12 PM	47.68318	-122.38756
TRAFFIC RELATED CALLS	10/16/2017 12:09:26 AM	47.68318	-122.38756
SUSPICIOUS CIRCUMSTANCES	02/23/2017 09:31:56 PM	47.68318	-122.38756
HAZARDS	10/10/2017 04:43:43 AM	47.68318	-122.38756
SUSPICIOUS CIRCUMSTANCES	01/22/2017 08:49:19 AM	47.701546	-122.38756
HAZARDS	08/10/2017 09:22:44 PM	47.681313	-122.38755
SUSPICIOUS CIRCUMSTANCES	03/22/2017 05:18:58 PM	47.682247	-122.38755
SUSPICIOUS CIRCUMSTANCES	03/23/2017 09:45:19 AM	47.682247	-122.38755
FALSE ALACAD	05/22/2017 04:54:47 PM	47.682247	-122.38755
FALSE ALACAD	07/31/2017 09:34:22 PM	47.682247	-122.38755
SUSPICIOUS CIRCUMSTANCES	02/19/2017 06:15:52 PM	47.652386	-122.38754
AUTO THEFTS	02/26/2017 01:03:28 PM	47.652386	-122.38754
DISTURBANCES	05/27/2017 10:05:34 PM	47.679504	-122.38754
HAZARDS	12/27/2017 12:43:40 PM	47.679504	-122.38754
SUSPICIOUS CIRCUMSTANCES	04/02/2017 03:34:18 AM	47.68041	-122.38754
PROPERTY DAMAGE	01/08/2017 05:16:20 AM	47.68041	-122.38754
TRESPASS	05/25/2017 03:20:29 AM	47.68041	-122.38754
TRAFFIC RELATED CALLS	04/07/2017 09:43:53 PM	47.68041	-122.38754
MOTOR VEHICLE COLLISION INVESTIGATION	12/26/2017 11:44:22 AM	47.68041	-122.38754
SUSPICIOUS CIRCUMSTANCES	05/18/2017 02:31:17 AM	47.68041	-122.38754
BURGLARY	04/29/2017 10:19:35 PM	47.68041	-122.38754
WEAPONS CALLS	05/17/2017 06:48:44 PM	47.68041	-122.38754
TRESPASS	05/18/2017 05:11:49 PM	47.68041	-122.38754
SUSPICIOUS CIRCUMSTANCES	11/22/2017 10:46:35 AM	47.68041	-122.38754
"PERSONS - LOST, FOUND, MISSING"	01/02/2017 08:30:20 PM	47.68041	-122.38754
BURGLARY	10/19/2017 06:39:46 AM	47.68041	-122.38754
TRESPASS	05/20/2017 02:31:01 PM	47.68041	-122.38754
TRESPASS	04/17/2017 11:31:51 AM	47.68041	-122.38754
MOTOR VEHICLE COLLISION INVESTIGATION	10/08/2017 09:59:34 AM	47.68041	-122.38754
SUSPICIOUS CIRCUMSTANCES	02/28/2017 09:10:35 PM	47.677696	-122.387535
MOTOR VEHICLE COLLISION INVESTIGATION	06/15/2017 08:00:23 PM	47.677696	-122.387535
"PERSONS - LOST, FOUND, MISSING"	03/01/2017 11:00:07 PM	47.6786	-122.387535
TRAFFIC RELATED CALLS	04/28/2017 08:50:27 AM	47.6786	-122.387535
OTHER PROPERTY	07/12/2017 08:53:53 AM	47.6786	-122.387535
CAR PROWL	05/05/2017 05:12:23 PM	47.6786	-122.387535
DISTURBANCES	05/03/2017 01:22:57 AM	47.6786	-122.387535
"NUISANCE, MISCHIEF"	05/28/2017 01:17:55 PM	47.6786	-122.387535
SUSPICIOUS CIRCUMSTANCES	12/12/2017 05:13:46 PM	47.6786	-122.387535
DISTURBANCES	04/15/2017 08:02:36 AM	47.6786	-122.387535
DISTURBANCES	05/04/2017 11:43:34 PM	47.6786	-122.387535
DISTURBANCES	07/21/2017 03:52:13 AM	47.6786	-122.387535
OTHER PROPERTY	12/03/2017 03:38:50 PM	47.6786	-122.387535
AUTO THEFTS	09/27/2017 12:43:24 AM	47.660892	-122.38748
TRAFFIC RELATED CALLS	05/13/2017 03:31:58 PM	47.660892	-122.38748
TRAFFIC RELATED CALLS	07/25/2017 12:30:41 PM	47.660892	-122.38748
HAZARDS	03/16/2017 11:56:02 AM	47.660892	-122.38748
TRAFFIC RELATED CALLS	07/29/2017 07:52:52 PM	47.660892	-122.38748
BURGLARY	10/10/2017 09:19:30 AM	47.660892	-122.38748
DISTURBANCES	09/30/2017 06:33:54 PM	47.658546	-122.387474
ASSAULTS	11/09/2017 08:52:58 AM	47.658546	-122.387474
SUSPICIOUS CIRCUMSTANCES	09/22/2017 12:35:58 PM	47.65585	-122.38746
SUSPICIOUS CIRCUMSTANCES	06/02/2017 02:04:41 AM	47.656254	-122.38746
SUSPICIOUS CIRCUMSTANCES	09/25/2017 12:36:51 PM	47.656654	-122.38746
SUSPICIOUS CIRCUMSTANCES	09/30/2017 03:43:19 AM	47.656654	-122.38746
TRAFFIC RELATED CALLS	10/11/2017 07:10:29 PM	47.656654	-122.38746
DISTURBANCES	03/14/2017 05:39:05 PM	47.653973	-122.38745
TRAFFIC RELATED CALLS	11/09/2017 12:15:59 PM	47.653973	-122.38745
TRAFFIC RELATED CALLS	01/04/2017 01:23:04 PM	47.653973	-122.38745
TRAFFIC RELATED CALLS	12/16/2017 03:28:56 AM	47.653973	-122.38745
FALSE ALACAD	04/08/2017 02:31:50 PM	47.65491	-122.38745
TRAFFIC RELATED CALLS	06/13/2017 03:37:57 PM	47.65491	-122.38745
FAILURE TO REGISTER (SEX OFFENDER)	10/20/2017 04:18:16 PM	47.65491	-122.38745
AUTO THEFTS	12/09/2017 03:24:21 AM	47.65491	-122.38745
OTHER PROPERTY	06/15/2017 04:58:08 AM	47.65491	-122.38745
TRAFFIC RELATED CALLS	11/08/2017 01:57:47 PM	47.65491	-122.38745
TRAFFIC RELATED CALLS	11/10/2017 05:05:42 PM	47.65491	-122.38745
"PROPERTY - MISSING, FOUND"	06/18/2017 06:04:56 PM	47.65491	-122.38745
SUSPICIOUS CIRCUMSTANCES	07/06/2017 01:56:40 AM	47.65491	-122.38745
CAR PROWL	02/08/2017 10:32:42 PM	47.65491	-122.38745
DISTURBANCES	11/10/2017 04:17:32 PM	47.652386	-122.38744
BIKE	11/26/2017 08:00:23 PM	47.639977	-122.38743
TRAFFIC RELATED CALLS	08/31/2017 01:07:38 PM	47.64849	-122.38743
TRAFFIC RELATED CALLS	05/06/2017 09:06:17 PM	47.649406	-122.38743
TRAFFIC RELATED CALLS	04/20/2017 09:29:57 PM	47.649406	-122.38743
FRAUD CALLS	07/31/2017 06:14:51 PM	47.649406	-122.38743
BURGLARY	02/26/2017 07:23:53 PM	47.649406	-122.38743
PROWLER	10/10/2017 06:21:25 PM	47.649406	-122.38743
MOTOR VEHICLE COLLISION INVESTIGATION	09/09/2017 07:26:49 PM	47.639133	-122.38742
OTHER PROPERTY	07/07/2017 04:09:08 PM	47.647526	-122.38741
MOTOR VEHICLE COLLISION INVESTIGATION	04/21/2017 01:08:13 PM	47.647526	-122.38741
SUSPICIOUS CIRCUMSTANCES	01/15/2017 05:48:18 AM	47.647526	-122.38741
SUSPICIOUS CIRCUMSTANCES	10/14/2017 11:49:39 AM	47.651394	-122.387405
BURGLARY	10/27/2017 07:03:15 PM	47.651394	-122.387405
WEAPONS CALLS	08/07/2017 05:05:43 PM	47.657654	-122.38735
BURGLARY	01/05/2017 11:15:46 AM	47.639244	-122.38734
DISTURBANCES	10/28/2017 01:39:20 AM	47.639244	-122.38734
TRAFFIC RELATED CALLS	08/01/2017 08:49:40 PM	47.639244	-122.38734
MOTOR VEHICLE COLLISION INVESTIGATION	05/24/2017 03:49:16 PM	47.63771	-122.38733
CAR PROWL	12/03/2017 12:20:24 PM	47.63771	-122.38733
BIKE	12/03/2017 12:20:55 PM	47.63771	-122.38733
FALSE ALACAD	03/07/2017 12:42:22 PM	47.702675	-122.387314
FALSE ALACAD	06/26/2017 08:36:42 PM	47.702675	-122.387314
FALSE ALACAD	06/23/2017 10:25:28 PM	47.702675	-122.387314
CAR PROWL	11/05/2017 03:56:27 PM	47.702675	-122.387314
BURGLARY	01/16/2017 08:55:23 AM	47.702675	-122.387314
SUSPICIOUS CIRCUMSTANCES	11/23/2017 11:15:32 PM	47.702675	-122.387314
FALSE ALACAD	12/29/2017 08:50:46 PM	47.702675	-122.387314
FALSE ALACAD	08/12/2017 12:33:24 PM	47.702675	-122.387314
BURGLARY	07/05/2017 11:29:12 PM	47.702675	-122.387314
HAZARDS	08/03/2017 10:21:52 PM	47.702675	-122.387314
DISTURBANCES	08/05/2017 03:18:05 AM	47.702675	-122.387314
SUSPICIOUS CIRCUMSTANCES	05/17/2017 02:20:12 PM	47.63935	-122.38725
SUSPICIOUS CIRCUMSTANCES	05/22/2017 10:30:52 AM	47.694145	-122.38714
DISTURBANCES	09/12/2017 01:46:50 AM	47.638424	-122.38706
TRAFFIC RELATED CALLS	06/28/2017 11:39:49 AM	47.638424	-122.38706
PROPERTY DAMAGE	10/25/2017 01:17:02 PM	47.638424	-122.38706
HAZARDS	08/18/2017 10:38:53 AM	47.638424	-122.38706
FALSE ALACAD	05/14/2017 01:22:39 AM	47.69058	-122.38704
FALSE ALACAD	11/05/2017 09:15:07 PM	47.69058	-122.38704
MOTOR VEHICLE COLLISION INVESTIGATION	12/09/2017 06:28:41 PM	47.686806	-122.38703
TRAFFIC RELATED CALLS	05/12/2017 08:15:12 PM	47.631607	-122.38702
"THREATS, HARASSMENT"	05/21/2017 05:29:41 PM	47.632492	-122.38701
ANIMAL COMPLAINTS	12/05/2017 08:04:32 AM	47.632492	-122.38701
TRAFFIC RELATED CALLS	12/06/2017 09:35:08 PM	47.632492	-122.38701
DISTURBANCES	06/01/2017 05:56:25 PM	47.632492	-122.38701
DISTURBANCES	08/06/2017 03:06:58 AM	47.632492	-122.38701
FRAUD CALLS	02/15/2017 10:56:31 PM	47.641376	-122.38701
TRAFFIC RELATED CALLS	03/09/2017 11:40:02 PM	47.675953	-122.38701
OTHER PROPERTY	01/16/2017 06:21:45 PM	47.683186	-122.38701
HAZARDS	02/11/2017 11:00:16 PM	47.633476	-122.38699
SUSPICIOUS CIRCUMSTANCES	01/06/2017 05:27:33 PM	47.633476	-122.38699
"NUISANCE, MISCHIEF"	06/07/2017 12:25:29 PM	47.633476	-122.38699
HAZARDS	05/15/2017 11:58:29 AM	47.633476	-122.38699
DISTURBANCES	01/07/2017 11:02:54 PM	47.639137	-122.38699
FALSE ALACAD	03/06/2017 07:12:15 AM	47.639137	-122.38699
SUSPICIOUS CIRCUMSTANCES	10/02/2017 10:55:48 PM	47.639137	-122.38699
LIQUOR VIOLATIONS	08/31/2017 01:59:53 AM	47.639137	-122.38699
TRAFFIC RELATED CALLS	06/27/2017 03:51:58 PM	47.633568	-122.386986
HAZARDS	06/29/2017 11:03:06 AM	47.633568	-122.386986
TRAFFIC RELATED CALLS	10/29/2017 08:18:27 PM	47.6777	-122.386986
TRAFFIC RELATED CALLS	10/18/2017 01:26:55 AM	47.6777	-122.386986
BURGLARY	11/05/2017 02:39:54 PM	47.656265	-122.38697
BEHAVIORAL HEALTH	03/19/2017 12:54:48 AM	47.668682	-122.38697
BURGLARY	11/17/2017 05:42:05 PM	47.668682	-122.38697
"NUISANCE, MISCHIEF"	08/07/2017 07:00:44 PM	47.668682	-122.38697
LIQUOR VIOLATIONS	06/24/2017 12:38:39 AM	47.668682	-122.38697
FALSE ALACAD	01/26/2017 05:46:50 AM	47.668682	-122.38697
SHOPLIFTING	03/22/2017 04:28:24 PM	47.668682	-122.38697
FALSE ALACAD	03/24/2017 12:39:51 PM	47.668682	-122.38697
FALSE ALACAD	01/28/2017 07:49:30 AM	47.668682	-122.38697
ASSAULTS	09/11/2017 03:25:05 AM	47.668682	-122.38697
SHOPLIFTING	03/24/2017 12:19:48 PM	47.668682	-122.38697
PROPERTY DAMAGE	02/14/2017 11:18:41 AM	47.668682	-122.38697
DISTURBANCES	06/25/2017 07:45:25 PM	47.668682	-122.38697
BURGLARY	08/09/2017 12:17:26 AM	47.668682	-122.38697
SHOPLIFTING	03/10/2017 04:09:09 PM	47.668682	-122.38697
SHOPLIFTING	03/27/2017 04:25:57 PM	47.668682	-122.38697
"NUISANCE, MISCHIEF"	05/28/2017 07:02:27 PM	47.668682	-122.38697
SUSPICIOUS CIRCUMSTANCES	05/29/2017 04:43:03 PM	47.668682	-122.38697
FALSE ALACAD	05/28/2017 02:26:37 PM	47.668682	-122.38697
FALSE ALACAD	12/09/2017 01:21:39 AM	47.668682	-122.38697
FALSE ALACAD	12/29/2017 04:58:43 AM	47.668682	-122.38697
DISTURBANCES	08/11/2017 03:57:27 AM	47.668682	-122.38697
DISTURBANCES	01/03/2017 06:00:26 PM	47.668682	-122.38697
SHOPLIFTING	06/01/2017 05:23:27 PM	47.668682	-122.38697
FRAUD CALLS	12/14/2017 05:19:56 AM	47.668682	-122.38697
DISTURBANCES	01/18/2017 11:09:16 PM	47.668682	-122.38697
FALSE ALACAD	02/21/2017 03:06:30 PM	47.668682	-122.38697
TRAFFIC RELATED CALLS	02/02/2017 07:08:16 PM	47.668682	-122.38697
OTHER PROPERTY	09/18/2017 10:21:40 PM	47.668682	-122.38697
SUSPICIOUS CIRCUMSTANCES	06/04/2017 03:04:07 PM	47.668682	-122.38697
FALSE ALACAD	02/05/2017 05:02:07 AM	47.668682	-122.38697
BEHAVIORAL HEALTH	07/30/2017 09:11:48 AM	47.668682	-122.38697
BURGLARY	08/03/2017 03:36:37 PM	47.668682	-122.38697
FALSE ALACAD	12/19/2017 04:56:44 AM	47.668682	-122.38697
BURGLARY	07/18/2017 06:26:04 PM	47.655804	-122.38696
"NUISANCE, MISCHIEF"	06/27/2017 10:45:29 PM	47.642925	-122.38678
TRAFFIC RELATED CALLS	12/28/2017 10:09:52 AM	47.642925	-122.38678
SUSPICIOUS CIRCUMSTANCES	11/17/2017 07:13:52 AM	47.64215	-122.38677
FRAUD CALLS	05/31/2017 06:19:56 PM	47.64215	-122.38677
SUSPICIOUS CIRCUMSTANCES	11/15/2017 05:45:49 AM	47.64215	-122.38677
FALSE ALACAD	12/17/2017 04:06:13 PM	47.64215	-122.38677
BURGLARY	05/02/2017 03:15:26 PM	47.692776	-122.38674
MOTOR VEHICLE COLLISION INVESTIGATION	04/29/2017 09:37:00 AM	47.640068	-122.38672
SUSPICIOUS CIRCUMSTANCES	10/04/2017 07:22:19 AM	47.640068	-122.38672
TRAFFIC RELATED CALLS	07/17/2017 01:59:55 AM	47.640068	-122.38672
TRAFFIC RELATED CALLS	12/24/2017 07:46:14 PM	47.653976	-122.38672
SUSPICIOUS CIRCUMSTANCES	11/11/2017 12:15:13 PM	47.653976	-122.38672
FRAUD CALLS	04/19/2017 04:04:12 PM	47.660603	-122.38671
FALSE ALACAD	03/23/2017 01:16:46 AM	47.660603	-122.38671
FRAUD CALLS	04/24/2017 06:58:14 PM	47.660603	-122.38671
"PROPERTY - MISSING, FOUND"	05/30/2017 02:44:54 PM	47.660603	-122.38671
FALSE ALACAD	12/29/2017 12:22:20 PM	47.660603	-122.38671
BURGLARY	12/09/2017 10:21:58 AM	47.660603	-122.38671
FALSE ALACAD	12/17/2017 09:47:32 AM	47.660603	-122.38671
MOTOR VEHICLE COLLISION INVESTIGATION	03/11/2017 01:15:10 PM	47.650322	-122.3867
"THREATS, HARASSMENT"	06/01/2017 08:34:22 PM	47.650322	-122.3867
MOTOR VEHICLE COLLISION INVESTIGATION	03/16/2017 11:43:08 AM	47.650322	-122.3867
SUSPICIOUS CIRCUMSTANCES	06/17/2017 06:54:56 AM	47.650322	-122.3867
"PERSONS - LOST, FOUND, MISSING"	10/27/2017 05:46:01 PM	47.650322	-122.3867
OTHER PROPERTY	11/20/2017 09:56:31 AM	47.657627	-122.38665
SUSPICIOUS CIRCUMSTANCES	04/10/2017 12:28:11 AM	47.69116	-122.386604
BEHAVIORAL HEALTH	04/03/2017 03:21:47 AM	47.69058	-122.38649
TRAFFIC RELATED CALLS	06/08/2017 05:04:35 AM	47.69058	-122.38649
TRAFFIC RELATED CALLS	07/30/2017 05:36:39 PM	47.69058	-122.38649
MOTOR VEHICLE COLLISION INVESTIGATION	02/13/2017 03:12:23 PM	47.655872	-122.38648
SUSPICIOUS CIRCUMSTANCES	03/21/2017 08:35:03 AM	47.655872	-122.38648
SUSPICIOUS CIRCUMSTANCES	02/09/2017 09:19:50 PM	47.655872	-122.38648
HAZARDS	09/05/2017 10:43:50 PM	47.655872	-122.38648
"NUISANCE, MISCHIEF"	01/02/2017 12:19:33 PM	47.655872	-122.38648
MOTOR VEHICLE COLLISION INVESTIGATION	12/31/2017 04:24:48 PM	47.655872	-122.38648
TRAFFIC RELATED CALLS	09/02/2017 04:51:22 PM	47.655872	-122.38648
SUSPICIOUS CIRCUMSTANCES	01/10/2017 08:03:00 PM	47.68681	-122.386475
DISTURBANCES	06/12/2017 01:39:54 AM	47.68775	-122.386475
SUSPICIOUS CIRCUMSTANCES	11/10/2017 01:07:22 PM	47.68775	-122.386475
TRAFFIC RELATED CALLS	11/29/2017 01:06:26 PM	47.68775	-122.386475
